,phrase,lf-label
7716, ЯПОНЕЦ ХОТЕТЬ ИСПОЛЬЗОВАТЬ ЭТОТ ОБЪЕКТ В КАЧЕСТВЕ ДОПОЛНИТЕЛЬНЫЙ АЭРОДРОМ ВОЕННО-МОРСКОЙ БАЗА В ЙОКОСУКА ИЛИ КАК ПЕРЕДВИЖНОЙ СПАСАТЕЛЬНЫЙ КОМПЛЕКС НА СЛУЧАЙ КРУПНЫЙ СТИХИЙНЫЙ БЕДСТВИЕ,LF
7717, С 1995 ГОД НАД ВОПЛОЩЕНИЕ ПРОЕКТ В ЖИЗНЬ РАБОТАТЬ 4 СТАЛЕЛИТЕЙНЫЙ И 13 СУДОСТРОИТЕЛЬНЫЙ ФИРМА СТРАНА,notLF
7718, ГРОМАДНЫЙ ПЛАСТИНА ОСНОВА АЭРОДРОМ ДАЖЕ БЫТЬ СПУСКАТЬ НА ВОДА,notLF
7719, ВО ВРЕМЯ ИСПЫТАНИЕ ЛЕГКИЙ САМОЛЕТ НЕСКОЛЬКО РАЗ УСПЕШНО СОВЕРШАТЬ ПОСАДКА НА ПЛАТФОРМА,LF
7720, ОДНАКО В КОНЕЦ 2002 ГОД ЯПОНЕЦ ПРИОСТАНАВЛИВАТЬ ПРОЕКТ И ПРИНИМАТЬ РЕШЕНИЕ РАЗБИРАТЬ ПЛАВУЧИЙ АЭРОДРОМ,LF
7721, ПОЧЕМУ,notLF
7722, ВЕДЬ КАЗАТЬСЯ БЫ ФАНТАСТИЧЕСКИЙ ПРОЕКТ ОБРЕТАТЬ РЕАЛЬНЫЙ ЧЕРТА В ЧТО ЖЕ ДЕЛО,notLF
7723, АЛЕКСАНДР КОРОБКИН ПОЛ ГОД НАЗАД ВСТРЕЧАТЬСЯ В НОВОСИБИРСК С ЯПОНСКИЙ ПРОФЕССОР ОКУШУ ОДИН ИЗ РАЗРАБОТЧИК ПРОЕКТ MEGAFLOAT,LF
7724, ТОТ ПРИЗНАВАТЬ ЧТО МОДЕЛИРОВАНИЕ ПЛАВУЧИЙ АЭРОДРОМ ПРЕДСТАВЛЯТЬСЯ НА ПЕРВЫЙ ВЗГЛЯД ТРИВИАЛЬНЫЙ ПЛАТФОРМА ПРИ АНАЛИЗ ОНА ПОВЕДЕНИЕ НА ВОЛНА ИЛИ ПРИ ПОСАДКА НА ОНА САМОЛЕТ ЗАМЕНЯТЬ ПЛАВАТЬ ТОНКИЙ УПРУГИЙ ПЛАСТИНА А ДЕЙСТВИЕ ЖИДКОСТЬ НА ОНА ОПИСЫВАТЬ ТАК ЖЕ КАК ДЛЯ КОРАБЛЬ,notLF
7725, ОБА ЗАДАЧА ДИНАМИКА ТОНКИЙ УПРУГИЙ ПЛАСТИНА И ГИДРОДИНАМИКА ПЛАВАТЬ ТЕЛО ХОРОШО ИЗУЧАТЬ,notLF
7726, НО ПРОБЛЕМА ЗАКЛЮЧАТЬСЯ В ТО ЧТО ЭТОТ ДВА ЗАДАЧА ТРЕБОВАТЬСЯ РЕШАТЬ ОДНОВРЕМЕННО,LF
7727, КАК ЭТО ДЕЛАТЬ ПОКА НЕ ЗНАТЬ НИ ОДИН СПЕЦИАЛИСТ В МИР СОКРУШАТЬСЯ ОКУШУ,notLF
7728, С МНОГИЕ НЕИЗВЕСТНОЕ,notLF
7729, ЧАСТНЫЙ КОМПАНИЯ ВОВСЮ ПРЕДВКУШАТЬ ВОЗМОЖНОСТЬ СОЗДАНИЕ ПЛАВУЧИЙ КОНСТРУКЦИЯ ГИГАНТСКИЙ РАЗМЕР ТАК НАЗЫВАТЬ VLFS VERY LARGE FLOATING STRUCTURES И ПОНИМАТЬ ОНИ НЕОБХОДИМОСТЬ,notLF
7730, ОДНАКО ПРОБЛЕМА В ТО ЧТО НИКТО НЕ МОЧЬ И НЕ МОЧЬ ДО СИХ ПОР ПРЕДСКАЗЫВАТЬ КАК ТАКОЙ КОНСТРУКЦИЯ БЫТЬ ВЕСТИ СЕБЯ В ОТКРЫТЫЙ МОРЕ,LF
7731, ТО ЕСТЬ НЕ МОЧЬ ПРЕДСКАЗЫВАТЬ С ТОТ СТЕПЕНЬ УБЕДИТЕЛЬНОСТЬ КОТОРЫЙ БЫ УДОВЛЕТВОРЯТЬ ВОЗМОЖНЫЙ ПРОИЗВОДИТЕЛЬ ТАКОЙ КОНСТРУКЦИЯ,notLF
7732, ЛАБОРАТОРНЫЙ ЭКСПЕРИМЕНТ ДЛЯ ОГРОМНЫЙ ПЛАВУЧИЙ ПЛАТФОРМА ЧРЕЗВЫЧАЙНО ТРУДОЕМКИЙ А НАТУРНЫЙ ИССЛЕДОВАНИЕ ПРОСТО НЕВОЗМОЖНЫЙ,notLF
7733, ДЕЛО В ТО ЧТО ОТСУТСТВОВАТЬ ПРОТОТИП ТАКОЙ ПЛАВУЧИЙ КОНСТРУКЦИЯ И ОСНОВНОЙ НАДЕЖДА ВОЗЛАГАТЬ НА ТЕОРЕТИЧЕСКИЙ И ЧИСЛЕННЫЙ ИССЛЕДОВАНИЕ,LF
7734, НОВОСИБИРСКИЙ УЧЕНЫЙ ПОНИМАТЬ ЧТО РЕШЕНИЕ ЭТОТ ПРОБЛЕМА ЛЕЖАТЬ В ПЛОСКОСТЬ ОНИ ПРОФЕССИОНАЛЬНЫЙ ИНТЕРЕС,LF
7735, ЕДИНСТВЕННЫЙ У МЫ В СТРАНА СПЕЦИАЛИСТ ПО ГИДРОУПРУГОСТЬ ЗА КОРОТКИЙ СРОК ФАКТИЧЕСКИ УДАВАТЬСЯ СОЗДАВАТЬ НОВЫЙ МЕТОД ДЛЯ РАСЧЕТ ПОВЕДЕНИЕ ПЛАВАТЬ ПЛАСТИНА КОТОРЫЙ ПО ПРИЗНАНИЕ СПЕЦИАЛИСТ В ЭТОТ ОБЛАСТЬ НА СЕГОДНЯШНИЙ ДЕНЬ ЯВЛЯТЬСЯ ЛУЧШИЙ В МИР,LF
7736, МЕТОД ГОВОРИТЬ АЛЕКСАНДР КОРОБКИН ОПИРАТЬСЯ НА РЕШЕНИЕ ЗАДАЧА О ПОЛУБЕСКОНЕЧНЫЙ ПЛАВАТЬ ПЛАСТИНА,LF
7737, В ЭТОТ МЕТОД ЗАДАВАТЬ ФУНКЦИЯ ВНЕШНИЙ НАГРУЗКА НА ПЛАСТИНА И ИСКОМЫЙ ВЕЛИЧИНА ПРОГИБ ПЛАСТИНА И ГИДРОДИНАМИЧЕСКИЙ ДАВЛЕНИЕ НА ОНА МЕНЯТЬСЯ МЕСТО ЧТО ПОЗВОЛЯТЬ КОНСТРУИРОВАТЬ ТОЧНЫЙ РЕШЕНИЕ И ИСПОЛЬЗОВАТЬ ОНИ ДЛЯ ТЕСТИРОВАНИЕ ЧИСЛЕННЫЙ АЛГОРИТМ,notLF
7738, КАК ВЫЯСНЯТЬ УЧЕНЫЙ ИДЕАЛЬНЫЙ МАТЕРИАЛ ИЗ КОТОРЫЙ НУЖНЫЙ ИЗГОТОВЛЯТЬ ПЛАСТИНА ПРЕСС СЖАТЫЙ БЕТОН,notLF
7739, ОН НАМНОГО ЛЕГКИЙ ОБЫЧНЫЙ БЕТОН НО В ТОТ ЖЕ ВРЕМЯ ВЫДЕРЖИВАТЬ ЗНАЧИТЕЛЬНО БОЛЬШИЙ НАГРУЗКА,LF
7740, ОДНАКО СОБИРАТЬ ПЛАСТИНА НУЖНЫЙ НЕ НА СУША А НА ВОДА,LF
7741, ПРИ ЭТО РАЗМЕР БЛОК ДОЛЖЕН СОСТАВЛЯТЬ 160 НА 300 МЕТР,LF
7742, РОССИЙСКИЙ УЧЕНЫЙ НЕ ОСТАНАВЛИВАТЬСЯ НА ЭТО,notLF
7743, ОНИ СЧИТАТЬ И ДАЖЕ УВЕРЕННЫЙ ЧТО КОНСТРУКЦИЯ НА ВОДА МОЧЬ СОСТОЯТЬ НЕ ИЗ ОДИН ПЛАСТИНА А ИЗ НЕСКОЛЬКО И ПРЕДСТАВЛЯТЬ СЕБЯ ЭТАКИЙ МНОГОСЛОЙНЫЙ ПИРОГ,notLF
7744, ВЕРХНИЙ ЭТАЖ ВЗЛЕТНО-ПОСАДОЧНЫЙ ПОЛОСА ЗАТЕМ ЭТАЖ ДЛЯ СТОЯНКА САМОЛЕТ ОНИ РЕМОНТ ХРАНЕНИЕ ГОРЮЧЕ-СМАЗОЧНЫЙ МАТЕРИАЛ И ПРОЧИЙ ИНФРАСТРУКТУРА,notLF
7745, РАЗРАБАТЫВАТЬ НОВЫЙ МЕТОД ДЛЯ СООРУЖЕНИЕ ПЛАВУЧИЙ ПЛАТФОРМА ПОЗВОЛЯТЬ НОВОСИБИРСКИЙ УЧЕНЫЙ ПОДХОДИТЬ ВПЛОТНУЮ К ПРОБЛЕМА ЗАЩИТА ПЛАВАТЬ ОБЪЕКТ ОТ РАЗРУШЕНИЕ,LF
7746, ДО ЭТО ОСНОВНОЙ СПОСОБ ЗАЩИТА ПЛАСТИНА ОТ СИЛЬНЫЙ ВОЛНЕНИЕ СЧИТАТЬ ОГРАЖДЕНИЕ ОНА ПО ПЕРИМЕТР ВОЛНОЛОМ,notLF
7747, ОДНАКО С ЭКОЛОГИЧЕСКИЙ ТОЧКА ЗРЕНИЕ ЭТОТ СПОСОБ НЕБЕЗУПРЕЧНЫЙ,notLF
7748, НОВОСИБИРЕЦ ВЫЯСНЯТЬ ЧТО ЕСЛИ МЕНЯТЬ СВОЙСТВО СОЕДИНЕНИЕ ТО МОЖНО ВЛИЯТЬ НА ПОВЕДЕНИЕ ПЛАСТИНА НА ВОДА,notLF
7749, ПРИ СООТВЕТСТВУЮЩИЙ ВЫБОР КРЕПЛЕНИЕ БОЛЬШИЙ ЧАСТЬ ПЛАСТИНА ПРАКТИЧЕСКИ НАХОДИТЬСЯ В ПОКОЙ ХОТЯ ВОЛНЕНИЕ МОРЕ МОЧЬ БЫТЬ ОЧЕНЬ ПРИЛИЧНЫЙ,LF
7750, РОССИЙСКИЙ УЧЕНЫЙ ПРЕДЛАГАТЬ ПЛАСТИНА ПРИПОДНИМАТЬ НАД ПОВЕРХНОСТЬ ВОДА ПРИ ПОМОЩИ РЕШЕТЧАТЫЙ КОНСТРУКЦИЯ СПОСОБНЫЙ ГАСИТЬ ВОЛНА,notLF
7751, РЕШЕТКА ПОПРОСТУ ДОЛЖЕН ПРИНИМАТЬ НА СЕБЯ ОСНОВНОЙ ВОЗДЕЙСТВИЕ ВОЛНА ОСТАВЛЯТЬ ПЛАСТИНА В ПОКОЙ,LF
7752, ВПРОЧЕМ ЭТОТ ЖЕ ФУНКЦИЯ МОЧЬ ВЫПОЛНЯТЬ И СПЕЦИАЛЬНЫЙ ЦИЛИНДРИЧЕСКИЙ СТОЛБ ПОГРУЖАТЬ В ВОДА,LF
7753, ВОПРОС СОСТОЯНИЕ ПОКОЙ ПЛАТФОРМА ИМЕТЬ ПЕРВОСТЕПЕННЫЙ ЗНАЧЕНИЕ,LF
7754, ПРИ ДЕФОРМАЦИЯ ПЛАСТИНА ПОСАДКА САМОЛЕТ ЕСТЕСТВЕННО БЫТЬ НЕВОЗМОЖНЫЙ ВЕДЬ ВЗЛЕТНО-ПОСАДОЧНЫЙ ПОЛОСА ДОЛЖЕН БЫТЬ РОВНЫЙ,notLF
7755, ЕЩЕ ОДИН ВАЖНЫЙ МОМЕНТ ПОСАДОЧНЫЙ МАЯЧОК ПО КОТОРЫЙ САМОЛЕТ ЗАХОДИТЬ НА ПОСАДКА,notLF
7756, ЭТОТ МАЯЧОК ДОЛЖЕН СТОЯТЬ В ОПРЕДЕЛЕННЫЙ ПОЛОЖЕНИЕ,LF
7757, ПРЕДЕЛЬНЫЙ УГОЛ ОТКЛОНЕНИЕ СОСТАВЛЯТЬ СОТЫЙ ДОЛЯ ГРАДУС В СЛУЧАЙ БОЛЬШИЙ ОТКЛОНЕНИЕ САМОЛЕТ МОЧЬ ПОТЕРПЕТЬ КРУШЕНИЕ,LF
7758, ЕСЛИ ВЕСЬ ОСНОВАНИЕ НА КОТОРЫЙ САДИТЬСЯ САМОЛЕТ ПОДАТЛИВЫЙ ТО КОНЕЧНО ЭТОТ ПРИБОР УЖЕ НЕ БЫТЬ РАБОТАТЬ И НЕ МОЧЬ ОБЕСПЕЧИВАТЬ ДОЛЖНЫЙ БЕЗОПАСНОСТЬ ПОСАДКА,LF
7759, ВЕСЬ ЭТО ЕЩЕ ПРЕДСТОЯТЬ АККУРАТНО ПРОСЧИТЫВАТЬ,notLF
7760, МЫ ИЗ МОРЕГРАД,notLF
7761, МНОГИЕ УЧЕНЫЙ ПОНИМАТЬ ЧТО В ОТЛИЧИЕ ОТ ОДИН КВАДРАТНЫЙ МЕТР ПОВЕРХНОСТЬ ЗЕМЛЯ ОДИН КВАДРАТНЫЙ МЕТР МОРЕ НЕ СТОИТЬ РОВНЫЙ СЧЕТ НИЧТО,notLF
7762, ДА И НАЛОГ В МЕЖДУНАРОДНЫЙ ВОДА ПЛАТИТЬ НЕ НАДО,LF
7763, ПОТОМУ И БИТЬСЯ УЧЕНЫЙ НАД СОЗДАНИЕ ПЛАВУЧИЙ ГОРОД ОСТРОВ И АЭРОДРОМ,notLF
7764, НЕДАВНО ЯПОНСКИЙ АРХИТЕКТОР НИККЕИ СЕЙККЕИ ПРЕДЛАГАТЬ ПРОЕКТ ПЛАВУЧИЙ ОСТРОВ МОРЕГРАД ГДЕ ПО ОН ЗАМЫСЕЛ ХВАТАТЬ МЕСТО ДЛЯ ПРОЖИВАНИЕ 70 ТЫСЯЧА ЧЕЛОВЕК,notLF
7765, ПОМИМО ЖИЛОЙ ДОМ ОФИС КОНЦЕРТНЫЙ ЗАЛ АРХИТЕКТОР ПРЕДУСМАТРИВАТЬ В ПРОЕКТ ДАЖЕ ДЕТСКИЙ САД В НАДЕЖДА НА ТО ЧТО ЧЕЛОВЕК ВПОЛНЕ ПРИЖИВАТЬСЯ НА ВОДА,notLF
7766, ОДИН ФРАНЦУЗСКИЙ КОРПОРАЦИЯ НА ИСХОД ПРОШЛЫЙ ГОД ПРЕДЛАГАТЬ ПРОЕКТ ПЛАВАТЬ ОСТРОВ ПРЕДСТАВЛЯТЬ СЕБЯ ГИБРИД КОРАБЛЬ И ОГРОМНЫЙ НАДСТРОЙКА,notLF
7767, С ПОЛИТИЧЕСКИЙ И ВОЕННЫЙ ТОЧКА ЗРЕНИЕ ВЕСЬ ЭТОТ ПРОЕКТ ИМЕТЬ БОЛЬШОЙ БУДУЩЕЕ,notLF
7768, НАПРИМЕР В НЕЙТРАЛЬНЫЙ ВОДА МОЖНО СТРОИТЬ ТАКОЙ СООРУЖЕНИЕ ОБОЗНАЧАТЬ ТО САМЫЙ СВОЙ ПРИСУТСТВИЕ ПРИТОМ НИКАК НЕ НАРУШАТЬ НОРМА МЕЖДУНАРОДНЫЙ ПРАВО,notLF
7769, У РОССИЯ ВСЕГДА БЫТЬ ТЯГА К ЮЖНЫЙ МОРЕ АРГУМЕНТИРОВАТЬ СВОЙ ВЫВОД АЛЕКСАНДР КОРОБКИН,notLF
7770, ПРЕДСТАВЛЯТЬ СЕБЯ РОССИЯ СТРОИТЬ ИСКУССТВЕННЫЙ ОСТРОВ В РАЙОН ЭКВАТОР ТУРИСТИЧЕСКИЙ РАЙ,notLF
7771, ОТКРЫВАТЬ ТУДА ПРЯМОЙ РЕЙС,notLF
7772, НИ ВИЗА НЕ НАДО НИ ЗАГРАНПАСПОРТ,notLF
7773, ИДЕЯ ПРИТЯГАТЕЛЬНЫЙ НА ПЕРВЫЙ ВЗГЛЯД СОВЕРШЕННО НЕРЕАЛЬНЫЙ НО С ИНЖЕНЕРНЫЙ ТОЧКА ЗРЕНИЕ УЖЕ СОЗРЕВАТЬ И Я НЕ ИСКЛЮЧАТЬ ЧТО СОВСЕМ СКОРО ОНА НЕ БЫТЬ КАЗАТЬСЯ ТАКОЙ НЕРЕАЛЬНЫЙ,notLF
7774, БЫТЬ И ЕЩЕ ОДИН МОМЕНТ В ПОЛЬЗА ТАКОЙ СООРУЖЕНИЕ,notLF
7775, В КОНЕЦ МИНУВШИЙ ГОД ПРОХОДИТЬ ИНФОРМАЦИЯ О НАМЕРЕНИЕ РОССИЯ СТРОИТЬ В БЕЛЫЙ МОРЕ ПЛАВУЧИЙ АТОМНЫЙ ЭЛЕКТРОСТАНЦИЯ,LF
7776, ИДЕЯ ВЫНОСИТЬ ТАКОЙ ОБРАЗ КАКОЙ-ТО ПРОИЗВОДСТВО ЗА ПРЕДЕЛ СТРАНА ВПОЛНЕ ЛОГИЧНЫЙ,notLF
7777, ГИГАНТСКИЙ МОРСКОЙ ПЛАТФОРМА МОЧЬ БЫТЬ ИСПОЛЬЗОВАТЬ И КАК СТАРТОВЫЙ ПЛОЩАДКА ДЛЯ ЗАПУСК ИСКУССТВЕННЫЙ СПУТНИК ЗЕМЛЯ ИЗ РАЙОН ЭКВАТОР И КАК ПЛАВУЧИЙ ФАБРИКА ДЛЯ СБОР И ПРЕДВАРИТЕЛЬНЫЙ ПЕРЕРАБОТКА МИНЕРАЛ С ДНО ОКЕАН И НЕФТЬ ИЗ ОН ГЛУБИНА,notLF
7778, ОДНАКО ПО МНЕНИЕ АЛЕКСАНДР КОРОБКИН ПЛАВУЧИЙ ОСТРОВ КАК И ГОРОД НА ЛУНА ПОКА ОСТАВАТЬСЯ КРАСИВЫЙ МЕЧТА,LF
7779, НЕ СТОИТЬ ОЖИДАТЬ В БЛИЖАЙШИЙ БУДУЩЕЕ ГЛОБАЛЬНЫЙ ПРОРЫВ В ЭТОТ ОБЛАСТЬ,notLF
7780, ПРЕЖДЕ ВСЕГО ЭТО СВЯЗЫВАТЬ С ФИНАНСИРОВАНИЕ ТАКОЙ ПРОЕКТ,notLF
7781, ОДИН ГОСУДАРСТВО СТРОИТЬ ПЛАВУЧИЙ ОБЪЕКТ НЕ ПОД СИЛА,notLF
7782, НУЖНЫЙ ЧТОБЫ НАД ПРОЕКТ РАБОТАТЬ НЕСКОЛЬКО ГОСУДАРСТВО,notLF
7783, МЫ ЖЕ ВЕСТИ СВОЙ НАУЧНЫЙ РАБОТА ДЛЯ ТО ЧТОБЫ ДОКАЗЫВАТЬ ЧТО ВОПЛОЩЕНИЕ ТАКОЙ ПРОЕКТ В ЖИЗНЬ ДЕЙСТВИТЕЛЬНО ВОЗМОЖНЫЙ,LF
7784, КОГДА КОМПАНИЯ ИНТЕЛЛИГЕНТНЫЙ ГОРОЖАНИН СИДЕТЬ ЗА ОБЩИЙ СТОЛ ОНА ВЕДЬ НИКОГДА НЕ СИДЕТЬ ПРОСТО ТАК,notLF
7785, ОНА РАЗГОВАРИВАТЬ,notLF
7786, ТЕМА В ОБЩИЙ ТО РАЗНЫЙ НО ПРЕДСКАЗУЕМЫЙ,notLF
7787, ТАРАКАН СТОМАТОЛОГИЯ РЕМОНТ ОБМЕН ПОЛИТИКА НЕТ ДЕНЬГИ БЫТЬ РЕБЕНОК ОНИ НАДО УЧИТЬ РОДИТЕЛЬ ОНИ НАДО ЛЕЧИТЬ У ОНИ ТЯЖЕЛЫЙ ХАРАКТЕР ТЕЛЕВИДЕНИЕ ОНО ПОКАЗЫВАТЬ ОДИН ТОЛЬКО ГОВНО НЕ ЧТО ЧИТАТЬ СЛИШКОМ МНОГО КНИГА СНОВА ТАРАКАН МЫШЬ ЗАГРАНИЦА ОПЯТЬ СТОМАТОЛОГИЯ ЕЩЕ РАЗ РЕМОНТ МИЛИЦИЯ МАШИНА ОНА РЕМОНТ РЕМОНТ ОПЯТЬ ЖЕ КВАРТИРА ОПЯТЬ ЖЕ ТАРАКАН НЕИСПРАВНОСТЬ САНТЕХНИКА ЖЭК ТАРАКАН,LF
7788, НУ ЛАДНО ХВАТАТЬ,notLF
7789, И ТАК ВСЕ ПОНЯТНЫЙ ЧТО ЭТОТ НЕУКЛЮЖИЙ ПРЕАМБУЛА ЛИШЬ ПОВОД РАССКАЗЫВАТЬ КАКОЙ-НИБУДЬ ИСТОРИЯ ИЗ ТОТ ЧТО РАССКАЗЫВАТЬ ЗА ЭТОТ САМЫЙ СТОЛ,notLF
7790, НУ ХОРОШИЙ,notLF
7791, ИСТОРИЯ ДАВНИЙ ПРИМЕРНО НАЧАЛО 80-Й,notLF
7792, ДРУГ ПОКУПАТЬ КАК-ТО ПО БОЛЬШОЙ БЛАТ ТО ЕСТЬ НЕ ПОКУПАТЬ А ДОСТАВАТЬ ФИНСКИЙ УНИТАЗ,LF
7793, ПРЕДСТАВЛЯТЬ СЕБЯ,notLF
7794, КРАСИВЫЙ ТАКОЙ ПРЕДМЕТ ПИЖОНСКИЙ МАЖОРСКИЙ КАК СКАЗАТЬ БЫ ГОД ДЕСЯТЬ СПУСТЯ,notLF
7795, ПРЕСТИЖНЫЙ ЭЛИТНЫЙ ЭКСКЛЮЗИВНЫЙ,notLF
7796, К ОН И ОТНОСИТЬСЯ ПОНАЧАЛУ КАК К ЗНАТНЫЙ ГОСТЬ ОКАЗЫВАТЬ ЧЕСТЬ СКРОМНЫЙ СЕМЕЙСТВО ГУМАНИТАРНЫЙ КАНДИДАТ,LF
7797, УНИТАЗ МАЛО ТО ЧТО МИЛОСТИВО СОГЛАШАТЬСЯ ПОСЕЛЯТЬСЯ В ОНИ ДОМ,LF
7798, ОН ЕЩЕ И КАКОЙ-ТО ВРЕМЯ ИСПОЛНЯТЬ СКРЕПЛЯТЬ СЕРДЦЕ СВОЙ ПРЯМОЙ ФУНКЦИОНАЛЬНЫЙ ОБЯЗАННОСТЬ,LF
7799, УЖ КАК ОНИ ОН ХОЛИТЬ И ЛЕЛЕЯТЬ,notLF
7800, УЖ КАК ОНИ ПО ПЯТЬ РАЗ В ДЕНЬ ПРОТИРАТЬ ОН СНАЧАЛА ВЛАЖНЫЙ ПОТОМ СУХОЙ ТРЯПОЧКА А ГЛАВНОЕ БЕЗЗАВЕТНО ОН ЛЮБОВАТЬСЯ,notLF
7801, ОНИ ГОРДИТЬСЯ ОН ОНИ ОН ЛЮБИТЬ НЕ СТЕСНЯТЬСЯ СВОЙ ЧУВСТВО,notLF
7802, НО ЧЕРЕЗ ПАРА ТРОЙКА НЕДЕЛЯ ТО ЛИ ПОУГАСНУТЬ ОНИ ЛЮБОВНЫЙ ПЫЛ ТО ЛИ ОНИ БАЛОВЕНЬ СТАТЬ ТЯГОТИТЬСЯ РУТИНА ОДНООБРАЗНЫЙ МОНОТОННЫЙ СОБЫТИЕ,notLF
7803, В ВСЯКИЙ СЛУЧАЙ ОН ПО-ВИДИМОМУ РЕШАТЬ ЗАНОВО ВОЗБУЖДАТЬ ИНТЕРЕС К СВОЙ ПЕРСОНА И В ОДИН ПРЕКРАСНЫЙ МОМЕНТ НАМЕРТВО ЗАСОРЯТЬСЯ,LF
7804, КАК ТУТ БЫТЬ,notLF
7805, ЗВАТЬ ЖЭКОВСКИЙ САНТЕХНИК ПРИХОДИТЬ ЖЭКОВСКИЙ САНТЕХНИК,notLF
7806, ОН БЫТЬ ВАЖНЫЙ И ЗНАЧИТЕЛЬНЫЙ КАК ЭТО И ПОДОБАТЬ ЖЭКОВСКИЙ САНТЕХНИК,notLF
7807, ОН НЕ СПЕШИТЬ С ДОСТОИНСТВО ДОСТАВАТЬ ИЗ ЧЕМОДАНЧИК КАКОЙ-ТО ВОЛШЕБНЫЙ ЖЕЛЕЗЯЧКА И ПРОВОЛОЧКА ОН ЧТО-ТО ТАКОЙ ПОДЕЛАТЬ ОНИ В НЕДРА КАПРИЗНЫЙ КРАСАВЕЦ КРАСАВЕЦ НЕДОВОЛЬНО ЗАБУЛЬКАТЬ И ТЯЖКО ПОВЗДЫХАТЬ ЗАРАБОТАТЬ ВНОВЬ,notLF
7808, РАСТРОГАТЬ ХОЗЯИН МАЛО ТО ЧТО НЕУКЛЮЖИЙ ЖЕСТ ХОТЯ И НЕ БЕЗ УСПЕХ ЗАСОВЫВАТЬ В РУКА КУДЕСНИК ПОТНЫЙ ПЯТЕРКА ТАК ЕЩЕ И ЗВАТЬ ОН ЗА СТОЛ ЧУТЬ-ЧУТЬ ПЕРЕКУСЫВАТЬ А ТО У ВЫ НАВЕРНОЕ ТЯЖЕЛЫЙ ДЕНЬ,notLF
7809, САНТЕХНИК НЕ ТЕРЯТЬ ВАЖНОСТЬ ПРОЯВЛЯТЬ БЛАГОСКЛОННОСТЬ ОН ДАЖЕ КАЗАТЬСЯ МЫТЬ РУКА И ПРИСАЖИВАТЬСЯ ЗА СТОЛ ГДЕ ОБНАРУЖИВАТЬСЯ ТОРОПЛИВО НАРЕЗАТЬ КОЛБАСКА ЗА ДВА ДЕВЯНОСТО СЕЛЕДОЧКА С ЛУК И АККУРАТНЫЙ ГРАФИНЧИК,notLF
7810, ИНТЕЛЛИГЕНТНЫЙ ГОРОЖАНИН КАК БЫТЬ СКАЗАТЬ ВНАЧАЛЕ НЕ СИДЕТЬ ЗА СТОЛ ПРОСТО ТАК,notLF
7811, ПОЭТОМУ ХОЗЯИН С СМЕШАННЫЙ ЧУВСТВО ЛОВИТЬ СЕБЯ НА НЕКОТОРЫЙ ПОДОБОСТРАСТНОСТЬ СОБСТВЕННЫЙ ТОН ЗАВОДИТЬ РАЗГОВОР О ТАИНСТВО САНТЕХНИЧЕСКИЙ ПРОФЕССИЯ,notLF
7812, ГОСТЬ ОТВЕЧАТЬ НА ВОПРОС ВЕЖЛИВО НО ОДНОСЛОЖНО НЕ РОНЯТЬ ЦЕХОВОЙ ГОРДОСТЬ,notLF
7813, ВОПРОС ХОЗЯЙКА О СРАВНИТЕЛЬНЫЙ ДОСТОИНСТВО ТОТ ИЛИ ИНОЙ УНИТАЗ НАСТИГАТЬ ГОСТЬ В ТОТ МОМЕНТ КОГДА ОН ТОЛЬКО ЧТО ВЫПИВАТЬ РЮМКА ВОДКА И НЕТОРОПЛИВО ОТПРАВЛЯТЬ В РОТ КУСОЧЕК СЕЛЕДОЧКА С ЛУЧОК,LF
7814, ФИНСКИЙ УНИТАЗ Я ВООБЩЕ ТО НЕ ОЧЕНЬ УВАЖАТЬ ПЛАВНО ЖЕВАТЬ СКАЗАТЬ САНТЕХНИК,notLF
7815, А ПОЧЕМУ ПОЧТИТЕЛЬНО ОСВЕДОМЛЯТЬСЯ ХОЗЯИН,notLF
7816, А ПОТОМУ ПРИНИМАТЬ ЕЩЕ ОДИН КУСОК СЕЛЕДКА ОТВЕЧАТЬ МАСТЕР А ПОТОМУ ЧТО ГОРЛЫШКО У ОН УЗКИЙ В ЭТОТ МЕСТО ОН НЕ ПЕРЕСТАВАТЬ ЖЕВАТЬ ПРОВОДИТЬ СВОБОДНЫЙ ОТ ВИЛКА РУКА ПО СОБСТВЕННЫЙ ГОРЛО ПОТОМУ ЧТО ГОРЛЫШКО У ОН УЗКИЙ И КРУПНЫЙ КАЛА НЕ ПРОХОДИТЬ,notLF
7817, С ТЕХ ПОР ДРУГ МЕНЯТЬ ТРИ УНИТАЗ И ДВА КВАРТИРА НО КРУПНЫЙ КАЛА НАВСЕГДА ОСТАВАТЬСЯ В ОНИ СЕМЕЙНЫЙ ОБИХОД,notLF
7818, А ЭТО ЛИШНИЙ РАЗ СВИДЕТЕЛЬСТВОВАТЬ О ТО ЧТО ЖИЗНЬ НАШ БЫТЬ НЕ ТОЛЬКО ЧЕРЕДА ГОРЬКИЙ ПОТЕРЯ НО И ЧЕРЕДА СЧАСТЛИВЫЙ ПРИОБРЕТЕНИЕ,notLF
7819, НА ЭТОТ БОЛЕЕ ИЛИ МЕНЕЕ ОПТИМИСТИЧЕСКИЙ НОТА МЫ В ЭТОТ РАЗ И ЗАКАНЧИВАТЬ,notLF
